date,LAI,TIMESTAMP,SW_IN_F,LW_IN_F,PA_F,TA_F,WS_F,VPD_F,CO2_F_MDS,RN,SW_IN_ERA,LW_IN_ERA,PA_ERA,TA_ERA,WS_ERA,VPD_ERA,P_ERA,SWC_F_MDS_1,H_F_MDS,LE_F_MDS,G_F_MDS,GPP_NT_VUT_USTAR50,LE_CORR,H_CORR,SW_OUT,LW_OUT
2018-04-06,3.733296,20180406,229.343,317.294,98.94,13.089,3.74,4.455,399.767,124.27415415942039,256.146,310.376,98.792,13.431,3.665,4.839,0.107,31.225,12.9516,40.1427,7.76921,7.87783,67.3099,21.7168,42.25392917391304,380.1089166666666
2018-04-07,3.8666280000000004,20180407,167.921,330.349,98.493,13.885,5.146,5.277,397.583,84.12007177536236,204.607,327.151,98.371,14.502,4.237,6.098,0.397,30.352,-22.294,41.2206,7.26851,7.63316,69.3969,-33.8635,31.87228239130435,382.2776458333333
2018-04-08,3.99996,20180408,40.544,354.01,98.416,11.407,1.681,2.281,403.131,19.79297729545459,32.427,358.191,98.339,10.801,1.805,1.497,13.628,32.671,-8.38239,5.91112,-5.20092,4.70466,8.97869,-12.7324,5.895585204545455,368.8654374999999
2018-04-09,4.133292,20180409,242.777,330.733,98.355,11.894,1.773,3.412,402.11,,189.903,340.159,98.291,11.63,1.163,2.617,12.656,35.253,22.969,53.3316,7.98854,10.1109,89.7863,38.6694,,382.11845833333336
2018-04-10,4.266624,20180410,210.929,318.807,97.784,11.008,3.165,3.888,399.454,,217.571,323.554,97.721,11.339,2.853,4.078,6.646,36.78,8.71199,44.4972,-0.0239019,11.6082,67.5888,13.2331,,372.572625
2018-04-11,4.347734293333334,20180411,88.88,330.505,97.404,10.751,3.297,3.162,398.032,,125.829,330.635,97.345,10.626,2.203,2.478,11.177,36.608,-8.69034,14.9013,-7.91814,6.28856,22.7541,-13.2002,,365.81954166666674
2018-04-12,4.428844586666667,20180412,154.661,317.687,97.951,10.139,0.88,3.049,410.878,,204.071,310.249,97.864,9.992,0.729,2.64,0.282,36.663,13.7618,30.0651,5.79323,7.58837,45.9092,21.0141,,368.2411875
2018-04-13,4.50995488,20180413,145.342,328.008,98.553,11.814,2.467,3.152,399.098,,199.155,319.653,98.452,11.668,2.527,3.323,0.62,35.96,-0.426159,24.1305,4.86967,8.23105,36.8471,-0.650743,,373.1117708333333
2018-04-14,4.591065173333334,20180414,140.535,327.305,99.499,11.937,1.021,2.698,424.287,,170.703,325.527,99.424,11.376,1.026,2.426,0.969,35.514,12.6439,25.6502,8.56944,9.10024,39.4147,19.4289,,374.9394166666666
2018-04-15,4.672175466666667,20180415,246.758,327.319,99.282,13.111,1.343,5.359,442.821,,248.093,320.957,99.222,13.073,1.436,4.933,0.008,34.81,15.7955,71.4812,14.5891,10.5974,109.839,24.2717,,385.6303333333333
2018-04-16,4.75328576,20180416,90.557,335.404,99.611,11.995,1.726,3.387,415.033,,76.615,348.815,99.538,11.99,1.808,2.887,1.513,33.956,4.73148,18.1662,-5.27604,7.92028,27.9145,7.27049,,372.45777083333337
2018-04-17,4.834396053333333,20180417,298.275,302.388,100.135,13.759,0.933,6.387,458.111,,284.14,307.444,100.057,14.433,0.919,6.391,0.0,33.186,25.1915,78.5437,19.271,10.7816,120.072,38.511,,387.4866666666667
2018-04-18,4.915506346666667,20180418,296.54,314.657,100.179,16.439,1.858,8.65,487.146,,285.505,320.669,100.091,17.284,2.103,9.241,0.0,31.924,-2.90741,101.062,17.1441,10.903,155.293,-4.44465,,396.9058333333333
2018-04-19,4.99661664,20180419,296.028,322.125,100.109,18.022,2.6,10.417,405.841,,280.52,326.486,100.045,18.829,3.58,11.316,0.0,30.673,-6.59279,100.807,18.0371,11.451,154.107,-10.0786,,402.3523125
2018-04-20,5.0777269333333335,20180420,297.656,320.372,99.983,17.967,2.117,10.728,401.219,,273.055,323.831,99.889,18.122,2.376,10.583,0.0,29.657,-4.43632,102.94,16.3191,9.15968,157.368,-6.78194,,404.8687291666667
2018-04-21,5.11828209,20180421,301.1,324.017,99.691,17.556,1.148,9.563,439.288,,281.884,326.049,99.588,17.939,1.536,9.213,0.0,28.807,9.86,93.3719,16.9399,10.9179,142.74,15.0733,,406.2743333333333
2018-04-22,5.158837246666667,20180422,242.882,343.726,99.506,17.524,0.775,7.538,466.2,,262.386,338.382,99.401,17.728,0.996,7.331,0.0,28.085,12.5351,66.6617,16.8515,11.8449,101.792,19.141,,407.5320833333333
2018-04-23,5.199392403333333,20180423,136.735,347.908,99.867,16.877,0.939,4.591,440.158,,199.855,355.873,99.773,16.888,1.044,4.315,0.633,27.742,4.55311,30.0175,4.52877,9.58577,45.8887,6.96047,,398.674125
2018-04-24,5.23994756,20180424,292.197,338.609,99.789,17.563,0.712,5.797,487.115,,250.136,353.799,99.692,17.841,0.845,5.823,0.0,27.702,33.0554,67.8516,18.4217,11.3632,104.262,50.7936,,409.8608125
2018-04-25,5.280502716666667,20180425,73.038,369.796,99.96,15.238,1.642,3.609,423.636,,77.198,371.526,99.857,14.613,1.943,2.713,0.177,27.297,1.36551,16.7039,-1.14093,5.13722,25.6675,2.09827,,390.7347083333333
2018-04-26,5.321057873333333,20180426,239.697,329.399,99.97,13.632,1.702,5.458,396.537,,224.868,322.096,99.891,13.446,1.436,5.437,0.064,27.192,32.3836,58.6413,5.76732,10.4026,91.7819,50.6849,,389.46066666666667
2018-04-27,5.36161303,20180427,233.035,332.508,99.266,13.066,1.65,5.091,436.895,,235.977,327.155,99.166,13.303,1.905,5.368,0.001,26.855,27.5204,51.9362,4.64609,11.8508,81.2875,43.0734,,387.1681458333333
2018-04-28,5.402168186666667,20180428,195.187,364.218,98.934,14.337,1.315,4.897,390.911,,211.594,350.582,98.845,13.583,1.253,4.601,0.001,26.784,29.8958,44.3698,12.2009,10.27,74.445,50.1601,,395.4647291666667
2018-04-29,5.442723343333333,20180429,63.297,338.732,98.418,12.119,1.6,2.234,390.312,,74.112,340.122,98.322,10.832,1.925,1.332,19.183,32.392,1.55569,10.13,-14.2463,5.44962,16.9964,2.61017,,372.59
2018-04-30,5.4832785,20180430,174.292,323.296,99.119,10.169,1.266,3.03,417.866,,233.888,311.735,99.017,10.089,2.082,2.841,3.166,34.02,18.0985,34.25,-5.59983,7.80352,57.4656,30.3661,,369.653
2018-05-01,5.4732786,20180501,207.949,316.503,99.412,9.983,1.772,3.241,431.477,,245.951,307.904,99.325,9.762,1.9,2.776,2.59,34.325,28.3887,37.2225,-4.2954,8.75538,62.4529,47.6313,,368.9145833333334
2018-05-02,5.4632787,20180502,305.621,305.325,99.246,11.243,1.291,5.07,422.845,,276.027,308.551,99.158,11.051,1.54,4.625,0.024,33.868,41.5749,65.233,6.70377,11.5478,109.45,69.7555,,378.3424791666666
2018-05-03,5.4532788,20180503,73.414,357.318,99.452,11.094,2.71,1.811,409.846,,115.167,352.638,99.351,10.992,2.706,1.11,6.097,34.985,-0.185873,14.7562,-8.74449,5.29527,23.2523,-0.292892,,369.47858333333335
2018-05-04,5.4432789,20180504,37.584,354.911,99.644,11.565,3.043,3.519,402.774,,103.448,358.763,99.572,11.309,3.132,3.075,0.751,34.868,-13.3983,15.066,-7.7696,1.90209,23.7405,-21.1126,,369.4965
2018-05-05,5.433279000000001,20180505,173.349,347.284,99.744,13.936,1.774,3.907,393.765,,141.703,368.026,99.637,13.97,1.9,4.006,0.979,34.021,14.5892,37.0508,13.2259,9.66073,58.3833,22.9891,,384.6401875
2018-05-06,5.4232791,20180506,284.803,337.64,99.705,15.972,0.662,4.954,447.561,,294.361,336.315,99.606,15.847,0.787,4.831,0.0,32.987,38.5446,76.9127,23.0884,13.4224,121.196,60.7372,,398.5951041666667
2018-05-07,5.4132792,20180507,296.5,359.112,99.344,19.911,1.429,7.424,434.606,173.1940738095239,250.405,360.754,99.277,18.761,1.382,5.265,21.706,32.245,8.45723,97.0592,26.6618,13.484,152.942,13.3266,73.22987857142857,409.1880476190476
2018-05-08,5.4032793,20180508,76.387,360.582,99.212,16.321,2.357,3.275,381.525,,192.039,359.22,99.122,15.777,2.955,3.028,5.22,35.268,-3.16137,17.0641,-1.04376,7.53418,26.889,-4.79834,13.7301955,
2018-05-09,5.393279400000001,20180509,110.529,354.071,99.204,15.202,2.106,4.069,378.224,,93.618,369.116,99.12,14.103,2.426,2.982,0.488,34.562,-0.141218,26.8422,2.88875,9.66546,42.2969,-0.214341,20.909268282608696,
2018-05-10,5.3832795,20180510,221.837,328.355,99.715,14.288,1.758,4.893,391.552,,128.526,346.919,99.627,13.483,1.921,4.247,0.636,33.896,16.311,57.6447,5.89482,12.8497,90.8345,25.7023,43.56750434782608,
2018-05-11,5.336613300000001,20180511,343.118,295.281,99.505,15.474,0.862,6.683,431.959,189.64813093971634,324.23,314.77,99.404,15.476,1.179,6.612,0.0,32.741,24.8136,95.2063,11.2827,12.9381,150.023,39.1004,66.83726489361702,381.9136041666666
2018-05-12,5.2899471,20180512,44.468,338.364,99.498,12.447,1.685,2.412,402.694,16.55068648449611,134.064,345.945,99.386,11.724,2.262,1.894,9.707,32.126,-2.99603,10.0684,-14.7922,4.04255,15.8654,-4.72104,7.723709348837209,358.55760416666664
2018-05-13,5.2432809,20180513,219.644,305.383,99.769,9.387,2.505,2.636,383.615,134.65892213768115,228.429,314.864,99.68,9.02,3.094,1.949,4.919,34.606,23.7586,40.0535,-4.92709,11.1827,60.7933,36.0608,40.891973695652176,349.47610416666663
2018-05-14,5.1966147000000005,20180514,108.46,313.867,99.816,9.748,3.055,2.044,382.626,54.71509431818174,108.31,336.211,99.717,9.071,3.268,1.368,6.711,35.386,-1.72757,14.0169,-12.6833,9.29477,21.2749,-2.62212,21.71834318181818,345.8935625000001
2018-05-15,5.149948500000001,20180515,36.758,344.945,99.908,11.611,3.081,2.32,382.45,23.00622196153853,41.636,364.317,99.802,11.277,3.457,1.572,2.781,36.003,-14.3589,7.59433,-6.77937,5.30308,11.3113,-21.3868,5.837923871794872,352.8588541666666
2018-05-16,5.1032823,20180516,178.245,339.349,99.861,14.128,1.801,3.68,384.516,109.73797733333333,148.233,361.531,99.76,13.907,2.13,3.555,0.852,35.466,15.8167,38.3356,13.1309,12.0758,57.0989,23.5582,36.598106,371.2579166666667
2018-05-17,5.0566161,20180517,240.131,326.457,99.691,14.794,1.402,3.256,396.074,141.86956842738198,209.686,346.964,99.589,14.601,1.319,2.808,0.541,34.705,36.2307,46.0467,13.8686,13.3206,67.5268,53.1319,47.84630391304348,376.8721276595745
2018-05-18,5.0099499000000005,20180518,225.888,334.887,99.66,15.978,1.267,4.303,412.214,133.86804570921987,280.895,336.004,99.546,16.196,1.383,4.391,0.287,34.066,27.034,55.3135,15.1986,12.5409,81.1165,39.645,43.706745957446806,383.20020833333336
2018-05-19,4.9632837,20180519,228.357,337.845,99.627,17.486,1.708,5.498,383.246,131.0585441666667,275.816,345.121,99.534,16.627,1.828,4.379,3.765,33.222,9.83097,57.1866,16.7639,12.4751,83.4532,14.3465,43.43131,391.71214583333335
2018-05-20,4.9166175,20180520,332.992,325.939,99.426,17.31,1.324,6.341,395.996,199.92203989361707,295.242,341.452,99.33,16.727,1.149,5.363,0.412,32.244,36.5095,95.1476,17.5092,14.3432,139.533,53.5407,63.433835106382965,395.575125
2018-05-21,4.807527681818182,20180521,308.14,337.812,99.058,18.534,1.429,7.204,420.045,186.45516851449275,258.023,341.677,98.961,17.146,1.258,5.263,0.684,31.146,25.2299,97.1408,16.7074,10.7912,142.456,36.9994,57.97818565217391,401.5186458333333
2018-05-22,4.6984378636363635,20180522,252.498,342.69,99.322,18.182,1.069,6.28,395.156,147.50883252898552,280.961,347.788,99.226,17.393,1.201,5.081,2.192,30.448,25.0156,77.5214,10.4779,11.9939,113.908,36.7574,49.94925080434782,397.72991666666667
2018-05-23,4.589348045454545,20180523,322.642,343.953,99.564,19.101,0.921,7.279,421.478,198.7396612765957,289.372,350.862,99.459,18.581,0.947,6.045,0.45,29.78,36.9189,100.591,15.7405,12.4475,147.806,54.2478,61.39708872340425,406.45825
2018-05-24,4.480258227272727,20180524,248.751,344.042,99.506,19.065,0.882,6.083,437.28,141.84505489361698,279.559,353.996,99.38,19.067,1.179,5.745,0.248,29.044,26.4197,69.8206,11.552,12.324,102.593,38.8204,46.96289510638298,403.98505
2018-05-25,4.3711684090909095,20180525,183.496,353.163,99.283,19.03,1.679,6.495,384.8,99.62815443262411,248.138,356.147,99.154,18.599,1.733,5.175,0.045,28.593,3.58123,54.8967,7.59899,9.62124,80.5053,5.25183,35.998637234042555,401.03220833333336
2018-05-26,4.262078590909091,20180526,301.779,342.683,99.124,19.895,2.045,9.656,402.915,176.83803659420283,253.702,372.711,99.041,19.913,1.359,7.721,0.038,28.132,21.4821,96.3354,11.8825,11.8676,140.584,31.3492,58.77917173913043,408.8447916666667
2018-05-27,4.152988772727273,20180527,203.09,359.928,99.342,18.637,1.105,5.053,409.149,119.85226589147288,187.312,375.891,99.234,18.641,1.042,4.681,2.217,29.447,20.98,56.0721,5.39291,8.75315,81.8268,30.6164,42.27706744186047,400.88866666666667
2018-05-28,4.043898954545455,20180528,54.367,361.24,99.322,16.992,1.092,2.464,409.584,23.69321602325573,109.513,380.874,99.217,16.301,1.07,1.375,6.43,34.745,6.22115,8.88525,-5.37409,4.52762,13.0558,9.14121,8.836033976744186,383.0777500000001
2018-05-29,3.9348091363636364,20180529,179.643,373.635,99.293,18.602,1.122,4.625,382.948,121.10463844444445,188.474,375.788,99.183,17.847,1.114,3.969,4.945,34.258,21.6298,54.6596,12.5371,11.9319,80.3154,31.7823,33.05427822222222,399.1190833333333
2018-05-30,3.825719318181818,20180530,131.088,369.219,99.206,18.13,1.18,3.751,392.89,81.15750540476188,142.424,380.857,99.11,16.931,0.649,2.218,15.859,34.196,13.307,32.4784,4.95995,8.94235,48.884,20.0287,24.767661261904767,394.38183333333336
2018-05-31,3.7166295,20180531,254.25,362.069,99.631,18.336,1.137,5.192,390.608,172.82775255797105,212.881,372.373,99.521,17.402,1.341,3.589,6.384,36.185,27.5805,74.0745,14.1626,13.4039,111.491,41.512,43.64660160869565,399.8446458333333
2018-06-01,3.5499644999999997,20180601,330.345,349.368,99.809,20.437,0.978,7.311,423.484,211.41541093971642,292.389,352.988,99.712,19.735,1.165,7.055,0.398,34.694,36.9753,101.541,19.227,12.8086,152.831,55.6523,55.76198489361703,412.5356041666666
2018-06-02,3.3832994999999997,20180602,257.075,355.19,99.62,20.045,0.804,6.654,433.962,159.08837804347826,265.272,357.133,99.526,19.587,0.825,5.83,0.909,33.176,21.0571,85.271,11.1089,11.3386,126.952,31.3499,43.93187195652174,409.24475
2018-06-03,3.2166344999999996,20180603,127.014,370.101,99.284,19.357,1.388,4.9,398.948,72.85563894444437,243.705,359.136,99.172,18.725,1.446,4.843,1.702,32.659,-0.945501,35.5982,2.22158,7.15712,53.5797,-1.40766,22.842590222222224,401.4167708333334
2018-06-04,3.0499695,20180604,223.923,366.309,99.086,19.159,1.026,4.972,401.553,150.93505483333337,212.006,373.124,98.983,18.544,1.068,4.534,1.903,33.912,24.1354,66.1609,12.6004,10.1849,99.5803,36.3267,35.743716,403.55322916666665
2018-06-05,2.8833045,20180605,99.106,375.385,99.013,17.889,1.605,3.158,393.979,65.19673182170538,121.827,379.06,98.912,16.566,1.997,1.962,19.017,33.691,6.32531,21.4593,-1.74793,5.69936,31.9487,9.41712,16.72472651162791,392.5695416666667
2018-06-06,2.7166395,20180606,101.739,368.281,99.3,16.735,1.223,3.503,382.903,68.05030661111107,137.596,368.201,99.194,16.265,1.587,3.516,1.346,34.795,8.5346,26.2087,-2.14529,6.6359,39.4472,12.8456,15.4020045,386.56768888888894
2018-06-07,2.5499745000000003,20180607,264.068,349.815,99.482,18.302,0.966,6.019,390.229,168.92824067777764,253.121,357.638,99.38,18.112,0.754,5.701,0.708,35.248,32.1085,78.4498,12.0917,10.6204,118.076,48.3272,43.71457182222223,401.2401875000001
2018-06-08,2.3833095,20180608,296.251,344.638,99.173,19.941,0.993,8.079,434.355,179.4858593840579,311.959,348.891,99.062,20.063,1.282,8.282,0.0,33.838,27.4004,90.5629,13.4966,9.94235,136.308,41.241,50.56511978260869,410.8380208333333
2018-06-09,2.2166445,20180609,246.197,375.382,99.044,21.571,1.112,6.9,396.825,161.98331499999995,271.467,371.756,98.933,21.526,1.304,7.226,0.259,32.904,24.4693,71.4097,20.3127,7.72758,114.327,39.1753,39.597935,419.99775
2018-06-10,2.0499795,20180610,88.047,381.747,99.05,19.284,1.221,4.083,391.995,52.59301343089436,117.545,391.599,98.942,18.393,1.336,2.503,11.824,32.694,2.53478,26.0364,-0.902063,3.26075,41.7665,4.06619,15.667694902439024,401.5332916666666
2018-06-11,1.9916467500000001,20180611,151.915,367.508,99.075,18.081,1.428,4.018,386.459,98.48186985555554,147.284,378.481,98.971,17.224,2.091,2.965,10.001,36.022,8.14708,42.6199,1.75335,6.89436,68.369,13.0692,25.06890097777778,395.8722291666666
2018-06-12,1.933314,20180612,120.148,354.131,99.099,16.974,1.448,3.18,400.539,67.06383627777768,147.877,353.219,99.007,15.637,1.875,2.595,11.808,36.35,8.61969,28.2793,-4.02674,6.02956,45.3645,13.8274,19.14914288888889,388.06602083333337
2018-06-13,1.87498125,20180613,276.879,359.379,99.559,19.106,2.692,6.234,386.646,187.27597465151513,208.156,365.647,99.472,17.83,3.004,4.7,4.047,36.274,27.1274,82.1778,16.4698,7.03618,131.567,43.431,43.13429618181818,405.84772916666674
2018-06-14,1.8166485,20180614,260.168,349.096,99.742,18.871,2.039,6.612,384.318,160.71388550000006,210.545,360.417,99.645,17.865,2.169,5.463,0.654,35.011,25.3404,70.3226,10.4382,6.84511,112.586,40.57,42.523468666666666,406.0266458333333
2018-06-15,1.75831575,20180615,200.285,367.137,99.729,18.15,1.638,5.384,391.752,133.47350680434778,131.385,373.14,99.626,17.398,1.684,4.733,0.058,33.83,25.9135,53.0456,5.56846,5.1154,84.926,41.4875,32.329805695652176,401.6186875
2018-06-16,1.699983,20180616,182.735,373.641,99.837,18.676,1.558,5.423,389.771,119.97879161111109,123.464,382.715,99.721,17.82,1.572,4.932,0.338,33.13,23.3664,50.0353,5.14159,6.45,80.1064,37.4096,33.13927088888889,403.2579375
2018-06-17,1.64165025,20180617,187.174,355.08,100.244,17.592,1.652,6.128,391.747,111.07048521014502,173.173,363.671,100.132,17.193,1.903,5.635,0.204,32.468,18.8946,48.4135,0.515555,4.90144,77.5099,30.2502,32.95586895652173,398.22764583333327
2018-06-18,1.5833175000000002,20180618,239.401,355.306,100.438,18.497,1.584,6.336,392.904,148.91553688888888,153.227,372.979,100.329,17.519,1.69,4.929,0.154,31.673,38.5051,54.8125,10.1318,5.34005,83.112,58.3852,41.74196311111111,404.0495
2018-06-19,1.52498475,20180619,326.48,350.767,100.156,21.669,1.086,9.051,411.895,,304.027,366.891,100.049,20.976,0.942,7.975,0.01,30.605,55.8619,76.1411,17.8091,6.25331,115.071,84.4231,57.90262644444445,
2018-06-20,1.466652,20180620,355.881,360.332,99.74,23.494,0.886,11.465,473.718,,338.225,364.842,99.618,22.946,1.093,9.979,0.0,29.356,59.6358,94.7456,22.7797,6.47946,138.349,87.0813,59.95160695652175,
2018-06-21,1.4033192970000001,20180621,248.264,380.595,99.79,22.915,1.636,7.424,423.985,,296.707,382.824,99.673,22.634,1.904,6.69,0.463,28.766,43.3803,58.7617,16.4742,5.23165,84.522,62.3975,42.19336904651163,
2018-06-22,1.339986594,20180622,286.621,360.84,99.907,22.284,2.031,10.31,393.859,,281.217,363.026,99.799,21.58,2.17,9.242,0.003,29.082,52.7259,72.3261,8.99382,4.02422,103.698,75.5965,47.46728136363636,
2018-06-23,1.276653891,20180623,372.922,314.683,99.901,19.815,1.207,12.529,425.303,,352.712,319.885,99.792,19.125,1.213,10.69,0.0,27.582,79.3625,76.9336,3.27733,4.4127,109.113,112.558,62.34382217391304,
2018-06-24,1.213321188,20180624,327.227,334.541,99.666,20.994,1.135,12.415,441.418,,331.293,340.978,99.553,19.913,1.201,9.737,0.0,26.598,66.6549,74.4682,8.35417,5.50617,104.801,93.8051,54.38681086956522,
2018-06-25,1.1499884850000002,20180625,362.276,334.875,99.611,21.727,1.162,12.8,446.442,,341.066,342.707,99.497,20.958,1.205,11.297,0.0,25.911,89.4693,71.4336,13.8877,4.69595,100.53,125.912,58.99595217391304,
2018-06-26,1.086655782,20180626,357.234,346.79,99.611,23.039,1.05,14.323,463.597,,342.387,352.2,99.49,22.741,1.449,12.482,0.0,25.285,82.0638,75.6324,15.514,4.8169,103.647,112.46,58.09385195652173,
2018-06-27,1.023323079,20180627,317.188,366.378,99.551,23.764,1.737,11.456,416.071,193.3042708274233,322.18,361.47,99.434,22.614,1.732,9.478,0.0,24.811,75.6088,61.5046,19.1317,3.95624,84.286,103.614,50.68983555555556,439.5718936170211
2018-06-28,0.959990376,20180628,267.55,377.422,99.285,22.514,1.803,9.483,386.118,166.7675138095239,258.428,367.166,99.174,21.577,2.061,8.006,0.006,24.443,78.4455,51.6218,14.1114,3.00805,69.8301,106.115,46.423652857142855,431.7808333333333
2018-06-29,0.896657673,20180629,276.824,377.162,99.007,23.543,1.276,10.993,389.408,169.64927449612406,294.334,368.779,98.896,22.163,1.493,8.564,0.0,24.133,64.9324,50.5633,16.6482,2.34339,69.292,88.9836,46.4960588372093,437.84066666666666
2018-06-30,0.83332497,20180630,341.183,367.135,98.794,24.493,2.106,14.325,388.975,209.43845141843963,323.07,373.486,98.666,23.968,2.125,12.205,0.0,23.825,86.3019,74.8031,16.6414,2.65315,102.51,118.268,54.85613191489362,444.02341666666666
2018-07-01,0.8366582730000001,20180701,314.52,378.185,98.84,24.215,1.221,13.645,413.754,196.32853742753628,301.61,385.827,98.719,23.941,0.942,10.845,0.211,23.436,80.8648,65.0437,16.8943,3.37225,89.136,110.817,51.82169173913043,444.55477083333335
2018-07-02,0.8399915760000001,20180702,302.108,372.879,99.213,24.243,1.323,12.35,399.292,,202.203,396.182,99.093,23.018,1.271,8.067,0.836,28.607,92.2062,47.3813,15.2743,3.72837,61.6383,119.951,,
2018-07-03,0.8433248790000001,20180703,264.772,374.513,99.458,24.383,1.187,11.401,428.772,,277.712,380.227,99.369,23.404,1.223,9.392,1.402,28.99,67.1087,41.8449,13.2653,2.34281,54.436,87.3017,,
2018-07-04,0.8466581820000001,20180704,251.314,373.027,99.37,23.074,1.644,9.721,416.017,,288.45,379.515,99.282,21.713,1.319,6.75,19.369,29.103,65.5323,56.5531,11.6286,2.86875,70.5341,81.7331,,
2018-07-05,0.8499914850000001,20180705,238.86,370.251,99.893,19.928,1.832,5.173,389.159,,218.368,382.021,99.782,19.29,2.531,4.847,1.685,31.31,41.7184,55.4911,6.09525,1.26572,73.1353,54.9834,,
2018-07-06,0.853324788,20180706,276.928,368.176,100.133,21.027,1.295,8.412,397.993,,236.2,365.409,100.015,20.186,1.253,6.875,0.436,30.433,83.3021,52.3149,8.16302,2.92995,67.5708,107.595,,
2018-07-07,0.856658091,20180707,340.675,372.619,99.934,22.971,1.095,12.189,447.217,,319.119,358.107,99.824,22.315,0.846,10.229,0.0,29.784,94.0095,60.4691,17.4387,3.12335,77.3167,120.202,,
2018-07-08,0.859991394,20180708,336.471,379.159,99.862,25.055,1.217,16.318,415.792,,323.499,361.71,99.747,23.478,1.073,12.325,0.0,29.433,83.4457,60.7925,22.176,3.51613,77.7849,106.77,,
2018-07-09,0.863324697,20180709,327.606,385.267,99.836,24.668,1.707,15.362,403.102,,327.747,363.345,99.729,23.35,1.698,12.194,0.0,29.091,90.3291,57.932,16.3199,3.3353,73.9526,115.309,,
2018-07-10,0.866658,20180710,344.088,385.892,99.656,24.371,2.102,14.129,394.341,,313.555,360.208,99.557,22.844,2.052,10.93,0.0,28.755,99.8962,59.5991,13.5798,3.6347,76.5434,128.297,,
2018-07-11,0.8699913,20180711,337.624,383.116,99.476,23.77,1.751,14.99,393.957,,319.812,360.1,99.378,22.538,1.48,11.857,0.0,28.342,94.0822,59.0334,13.4511,2.59169,73.1228,116.537,,
2018-07-12,0.8733246,20180712,272.638,377.787,99.504,22.543,1.267,12.456,416.989,,286.095,367.599,99.383,21.55,1.221,9.858,0.1,27.885,78.1006,45.1777,5.92534,1.50749,58.9746,101.952,,
2018-07-13,0.8766579,20180713,313.627,382.078,99.683,23.597,1.49,13.272,413.889,122.71017799999993,299.065,372.291,99.571,22.535,1.053,10.289,0.0,24.531,81.2061,46.1676,9.33415,1.83308,60.2667,106.006,87.21678866666666,485.7780333333334
2018-07-14,0.8799912,20180714,294.591,390.252,99.547,24.353,1.394,11.576,404.636,167.68840221014494,285.295,385.818,99.43,23.952,0.89,10.157,0.373,21.917,67.7347,53.5557,18.1994,1.38425,68.8747,87.1094,57.84170195652173,459.31289583333336
2018-07-15,0.8833245000000001,20180715,329.747,381.994,99.358,24.743,1.54,14.051,392.359,189.02573713768123,285.242,385.174,99.243,23.591,1.38,8.658,4.974,24.198,67.921,77.1788,12.2063,1.19201,99.2549,87.3491,63.97890869565218,458.7363541666667
2018-07-16,0.8866578,20180716,132.404,392.16,99.542,20.735,2.405,4.205,380.325,81.69581092105261,101.268,388.724,99.433,19.362,2.921,2.642,16.543,35.625,8.43204,31.0841,-19.4103,0.779223,38.5029,10.4445,18.84000157894737,424.02818750000006
2018-07-17,0.8899911,20180717,294.663,370.573,99.878,21.822,1.193,8.452,391.977,185.52892246376814,233.297,371.669,99.764,21.092,1.076,7.549,0.03,34.943,68.2912,66.2202,5.51623,2.19744,83.0968,85.6955,41.001910869565215,438.7051666666666
2018-07-18,0.8933244,20180718,251.091,369.384,99.455,22.112,1.783,8.42,438.917,151.78108266666663,276.823,367.301,99.363,21.574,1.453,8.638,0.173,34.224,36.2735,64.9956,-2.4796,1.95418,80.5081,44.9308,34.52416733333333,434.16975
2018-07-19,0.8966577,20180719,327.75,369.159,99.439,23.769,1.291,11.589,418.296,199.5141980426357,311.902,373.151,99.322,23.174,1.037,10.391,0.0,33.974,62.0897,79.4039,15.2001,2.6011,99.6404,77.9136,50.17532279069768,447.2194791666666
2018-07-20,0.899991,20180720,160.759,402.707,99.474,21.683,2.199,6.51,381.919,107.80281785714288,120.62,396.54,99.367,20.258,2.46,4.03,5.319,34.033,27.7102,42.103,-6.50429,1.85429,52.1517,34.3238,23.74224464285714,431.9209375
2018-07-21,0.9212029090909091,20180721,198.051,378.865,99.584,19.74,1.707,6.725,378.74,114.41378775362324,198.212,359.37,99.468,18.77,1.734,6.1,0.52,33.744,42.7536,43.0963,-5.21952,2.69257,53.382,52.9576,37.59225391304348,424.90995833333335
2018-07-22,0.9424148181818182,20180722,308.671,351.127,99.604,20.986,1.643,9.949,382.305,168.59472771739138,270.877,360.317,99.487,19.857,1.431,8.088,0.315,33.208,70.3064,61.6242,13.4038,1.90554,76.5598,87.3463,56.5515847826087,434.6516875
2018-07-23,0.9636267272727272,20180723,334.743,351.137,99.566,22.268,0.981,11.621,418.798,180.8391711111111,322.682,352.902,99.455,21.895,0.996,10.583,0.0,32.363,78.5477,66.6593,23.0014,2.94942,82.8153,97.585,60.70049555555555,444.3403333333333
2018-07-24,0.9848386363636363,20180724,257.185,372.668,99.319,23.145,1.067,10.982,457.422,128.27581192982456,294.325,372.024,99.193,23.129,1.088,11.029,0.093,31.488,51.3369,53.1903,17.2251,2.9749,66.0818,63.7792,56.2687297368421,445.30845833333336
2018-07-25,1.0060505454545454,20180725,323.031,373.615,99.457,25.069,1.28,12.519,393.565,180.39307916666672,311.758,372.991,99.341,24.299,1.268,11.396,0.0,30.617,65.6834,64.671,28.4531,2.5976,79.9423,81.1937,57.30173333333333,458.9511875
