date,layer,QFLAG2_min,QFLAG2_max,QFLAG2_mean,QFLAG2_median,QFLAG2_count,QFLAG2_std,QFLAG2_majority,LAI_min,LAI_max,LAI_mean,LAI_median,LAI_count,LAI_std,LAI_majority,PPI_min,PPI_max,PPI_mean,PPI_median,PPI_count,PPI_std,PPI_majority,FAPAR_min,FAPAR_max,FAPAR_mean,FAPAR_count,FAPAR_std,FAPAR_median,FAPAR_majority,NDVI_min,NDVI_max,NDVI_mean,NDVI_median,NDVI_count,NDVI_std,NDVI_majority
2018-06-20 10:50:31,LAM,1.0,1.0,1.0,1.0,2405,0.0,1.0,0.4215999841690063,4.959199905395508,0.8483213174863565,0.7095999717712402,2405,0.537387454863576,0.6887999773025513,0.0002999999851454,2.119799852371216,0.1363967275477731,0.059199996292591,2018,0.238056188544386,0.0033999998122453,0.1561999917030334,0.9070999622344972,0.3091283215306653,2405,0.1191949830502098,0.2759000062942505,0.2459999918937683,0.262800008058548,0.9511999487876892,0.4354616541872401,0.4084999859333038,2405,0.1100544163150568,0.3192999958992004
2018-06-22 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-06-23 10:56:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-06-25 10:50:29,LAM,1.0,1.0,1.0,1.0,2409,0.0,1.0,0.371999979019165,3.664799928665161,0.7200836523680728,0.6376000046730042,2409,0.3520221283017745,0.5415999889373779,0.0002999999851454,1.3818999528884888,0.1101265124238718,0.048599999397993,1565,0.1876807245806795,0.0005999999702908,0.1546999961137771,0.821399986743927,0.2729100741603751,2409,0.0966383717865032,0.2476999908685684,0.2224999964237213,0.2578999996185303,0.8539999723434448,0.3980037931487391,0.3783999979496002,2409,0.0919026754363254,0.3343999981880188
2018-06-27 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-06-28 10:56:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-06-30 10:50:31,LAM,1.0,1.0,1.0,1.0,2413,0.0,1.0,0.2751999795436859,3.7831997871398926,0.5525300981985599,0.4567999839782715,2413,0.3689691243984122,0.397599995136261,0.0002999999851454,1.434599995613098,0.1052685089927306,0.0397999994456768,1683,0.1871106028258508,0.0020999999251216,0.1384999901056289,0.8337999582290649,0.2432925322714851,2413,0.0986188040944857,0.2150999903678894,0.1986999958753585,0.2320999950170517,0.8458999991416931,0.3513822527876347,0.3254999816417694,2413,0.0953322165102473,0.325899988412857
2018-07-02 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-07-03 10:56:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-07-05 10:50:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-07-07 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-07-08 10:56:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-07-10 10:50:31,LAM,1.0,1.0,1.0,1.0,2413,0.0,1.0,0.2712000012397766,3.710399866104126,0.5341446801828637,0.4239999949932098,2413,0.3694436045776412,0.384799987077713,0.0002999999851454,1.4300999641418457,0.1108278148670487,0.047699999064207,1970,0.1842218539592974,0.0094999996945261,0.1425999999046325,0.8305000066757202,0.2501374239552036,2413,0.0988614712569981,0.2186999917030334,0.1985999941825866,0.2333999872207641,0.8441999554634094,0.3556556243200891,0.3246999979019165,2413,0.0961937089440171,0.3305999934673309
2018-07-12 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-07-13 10:56:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-07-15 10:50:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-07-17 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-07-18 11:00:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-07-20 10:50:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-07-22 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-07-23 10:56:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-07-25 10:50:29,LAM,1.0,1.0,1.0,1.0,2413,0.0,1.0,0.1343999952077865,3.096799850463867,0.3893957474001502,0.3191999793052673,2413,0.268873308014958,0.2807999849319458,0.0038999998942017,1.1208000183105469,0.1511678600628114,0.1219999939203262,2408,0.1240055959133326,0.0564999990165233,0.1339000016450882,0.7795000076293945,0.2445233278238966,2413,0.0738257343087331,0.2278999984264373,0.2119999974966049,0.2150999903678894,0.7908999919891357,0.3367100133472985,0.3183999955654144,2413,0.075532894631092,0.3332999944686889
2018-07-27 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-07-28 10:56:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-07-30 10:50:31,LAM,1.0,1.0,1.0,1.0,2413,0.0,1.0,0.1687999963760376,3.145599842071533,0.4632609842034034,0.3935999870300293,2413,0.2931747476520734,0.3079999983310699,0.0359000004827976,1.210199952125549,0.2273755095284656,0.1979999989271164,2413,0.1301814265394596,0.1794999986886978,0.1670999974012375,0.7835999727249146,0.2839400492611635,2413,0.0737582588815138,0.2689000070095062,0.2232999950647354,0.2440999895334243,0.8185999989509583,0.3761092817146058,0.3610000014305115,2413,0.0740596847449148,0.3346000015735626
2018-08-01 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-08-02 10:56:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-08-04 10:50:19,LAM,1.0,1.0,1.0,1.0,2413,0.0,1.0,0.2096000015735626,3.356799840927124,0.5969189716185764,0.5447999835014343,2413,0.2614648919561425,0.5848000049591064,0.0650999993085861,1.2185999155044556,0.2878477410365079,0.2683999836444855,2413,0.1202818200896758,0.2386000007390976,0.1955999881029129,0.8091999888420105,0.3301834504830605,2413,0.0688544398049238,0.3197999894618988,0.2921999990940094,0.2745999991893768,0.8201999664306641,0.4294303075139867,0.4210000038146972,2413,0.069654466425929,0.4414999783039093
2018-08-06 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-08-07 10:56:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-08-09 10:50:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-08-11 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-08-12 10:56:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-08-14 10:50:19,LAM,1025.0,1025.0,1025.0,1025.0,4,0.0,1025.0,0.0639999955892562,0.2143999934196472,0.1189333399136861,0.0784000009298324,3,0.0677606223394128,0.0639999955892562,0.0475999973714351,0.0475999973714351,0.0475999973714351,0.0475999973714351,1,0.0,0.0475999973714351,0.0001999999949475,0.1961999982595443,0.0737999975681305,4,0.0780100306614636,0.0493999980390071,0.0001999999949475,0.0650999993085861,0.1814000010490417,0.1168750002980232,0.1104999929666519,4,0.0453203256439452,0.0650999993085861
2018-08-16 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-08-17 10:56:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-08-19 10:50:31,LAM,1.0,1.0,1.0,1.0,2413,0.0,1.0,0.4368000030517578,3.5727999210357666,1.3413237703325736,1.3335999250411987,2413,0.3734472263503058,0.9375999569892884,0.1983999907970428,1.3026999235153198,0.6127427848502901,0.614300012588501,2413,0.1532719255148056,0.4185999929904938,0.2971999943256378,0.839199960231781,0.5354269496445038,2413,0.0808932399865751,0.5410999655723572,0.4774999916553497,0.389299988746643,0.8387999534606934,0.6132169518784967,0.6207000017166138,2413,0.0663519726726719,0.64410001039505
2018-08-21 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-08-22 10:56:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-08-24 10:50:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-08-26 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-08-27 11:00:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-08-29 10:50:31,LAM,1025.0,4097.0,1511.9164265129682,1025.0,347,1121.9267604615195,1025.0,0.5055999755859375,2.4271998405456543,1.0937360164411474,1.0375999212265017,347,0.3141725804002401,0.9695999622344972,0.1147999987006187,2.1459999084472656,0.8209927950291275,0.8077499866485596,346,0.2815934662485163,0.7116000056266785,0.1348000019788742,0.7210999727249146,0.4274460850256664,347,0.101977332211919,0.4220999777317047,0.3057999908924103,0.0847999975085258,0.696399986743927,0.4987628068291831,0.5218999981880188,347,0.106935362390795,0.324999988079071
2018-08-31 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-09-01 10:56:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-09-03 10:50:19,LAM,1.0,1.0,1.0,1.0,2413,0.0,1.0,0.5288000106811523,4.10159969329834,1.7097249922295896,1.7095999717712402,2413,0.4514791240421772,1.7991999387741089,0.2498999983072281,1.559999942779541,0.7164076462455967,0.7130999565124512,2413,0.1790210600952358,0.599299967288971,0.3366999924182892,0.8833999633789062,0.6209957092765748,2413,0.0825783926410321,0.6308000087738037,0.5989999771118164,0.4300999939441681,0.875,0.6633508194545172,0.6721000075340271,2413,0.0607994423658139,0.6915000081062317
2018-09-05 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-09-06 10:56:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-09-08 10:50:21,LAM,1.0,1.0,1.0,1.0,2413,0.0,1.0,0.5703999996185303,3.811199903488159,1.789809592571488,1.7735999822616575,2413,0.4328057318170572,1.7031999826431274,0.0394000001251697,1.6131999492645264,0.6612833641991297,0.6570999622344971,2413,0.1820011709833298,0.5428000092506409,0.3477999866008758,0.8700999617576599,0.6487365292653077,2413,0.0748227151733494,0.655299961566925,0.6839999556541443,0.4444999992847442,0.8956999778747559,0.6988243612075218,0.7055999636650085,2413,0.0559466299683814,0.7369999885559082
2018-09-10 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-09-11 10:56:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-09-13 10:50:19,LAM,1025.0,4097.0,3960.6044399596367,4097.0,991,632.7743765713586,4097.0,0.0015999999595806,1.2375999689102173,0.7283013237847222,0.7328000068664551,990,0.1361593144673303,0.7487999796867371,0.0061999997124075,0.6281999945640564,0.1484974452427455,0.1215499937534332,980,0.0938256945259296,0.0630999952554702,0.0001999999949475,0.5633000135421753,0.3840363133928008,991,0.0570549051831149,0.3810999989509582,0.3520999848842621,0.0423000007867813,0.6638000011444092,0.5346062561096746,0.5453999638557434,991,0.0706548012246124,0.5564999580383301
2018-09-16 10:56:49,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-09-18 10:50:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-09-20 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-09-21 10:57:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-09-23 10:50:19,LAM,1.0,1.0,1.0,1.0,2413,0.0,1.0,0.5759999752044678,2.891199827194214,1.4517769147585993,1.4495999813079834,2413,0.2744006535590173,1.3127999305725098,0.016499999910593,0.934499979019165,0.467019023713159,0.4699999988079071,2409,0.1043703809952819,0.5232999920845032,0.335999995470047,0.8151999711990356,0.6141770730807087,2413,0.0597371166023504,0.6198999881744385,0.6150999665260315,0.4632000029087066,0.8588999509811401,0.6724561113467417,0.6762999892234802,2413,0.0456912410986285,0.677299976348877
2018-09-25 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-09-26 11:00:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-09-28 10:50:21,LAM,1.0,1.0,1.0,1.0,2389,0.0,1.0,0.0271999984979629,2.8783998489379883,0.1310677222997985,0.0663999989628791,2389,0.2725667565984299,0.0559999980032444,0.0001999999949475,0.7384999990463257,0.1036697513282053,0.0208000000566244,486,0.1629886920739945,0.0046999999321997,0.060199998319149,0.8197000026702881,0.1356299661003231,2389,0.0957267719037277,0.1087999939918518,0.0967999994754791,0.141199991106987,0.8468999862670898,0.2202020184471798,0.1931999921798706,2389,0.0913352358086694,0.1820999979972839
2018-09-30 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-01 10:58:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-03 10:50:19,LAM,1.0,1.0,1.0,1.0,2393,0.0,1.0,0.0023999998811632,2.670399904251098,0.0633470955325428,0.0263999998569488,2393,0.161124648681882,0.0240000002086162,0.0001999999949475,0.7881999611854553,0.1727789748798717,0.1295999884605407,176,0.1553210931941294,0.0001999999949475,0.0330999977886676,0.8027999997138977,0.0872010463359113,2393,0.0764782655872594,0.0665999948978424,0.0590999983251094,0.1186999976634979,0.825499951839447,0.1738793149534449,0.1535999923944473,2393,0.0741268355751363,0.1525999903678894
2018-10-05 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-06 11:00:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-08 10:50:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-10 10:40:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-11 10:59:51,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-13 10:50:29,LAM,1025.0,4097.0,2701.8,4097.0,240,1529.533052928246,4097.0,0.0191999990493059,3.3511998653411865,0.3353999773661295,0.1359999924898147,240,0.5498505113576281,0.0615999996662139,0.0005999999702908,0.3287000060081482,0.0590820275247097,0.0348999984562397,128,0.0679088445984189,0.0005999999702908,0.0063999998383224,0.358599990606308,0.1405091603597005,240,0.0626254775293396,0.1281499862670898,0.0581000000238418,0.0120000001043081,0.4702999889850616,0.1868583361307779,0.1818499863147735,240,0.072629976075124,0.1206000000238418
2018-10-15 10:40:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-16 11:00:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-18 10:50:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-20 10:40:49,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-21 11:01:01,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-23 10:51:09,LAM,1.0,1.0,1.0,1.0,2341,0.0,1.0,0.0351999998092651,2.5160000324249268,0.1200768797889523,0.0696000009775161,2341,0.2071779793129923,0.062399998307228,0.0007999999797903,0.6909999847412109,0.1863196167764784,0.1525999903678894,158,0.153708703497791,0.002600000007078,0.0635000020265579,0.8291999697685242,0.1276432707084646,2341,0.0973584458097096,0.0989999994635582,0.0854000002145767,0.1260000020265579,0.8203999996185303,0.2020886668482686,0.1732999980449676,2341,0.0946405969206314,0.1604000031948089
2018-10-25 10:41:21,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-26 11:01:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-28 10:51:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-30 10:41:49,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-10-31 11:02:01,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-11-02 10:52:09,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-11-04 10:42:11,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-11-05 11:02:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-11-07 10:52:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-11-09 10:42:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-11-10 11:02:51,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-11-12 10:52:59,LAM,1.0,1.0,1.0,1.0,2214,0.0,1.0,0.0263999998569488,1.827199935913086,0.1232979213642234,0.0751999989151954,2214,0.1889608898354009,0.062399998307228,9.999999747378752e-05,0.5461999773979187,0.1460754763695501,0.0945999994874,155,0.1347194681618493,0.024100000038743,0.0705999955534935,0.7757999897003174,0.1434404740165565,2214,0.1003873952220797,0.1121999993920326,0.0952999964356422,0.1345999985933303,0.7644999623298645,0.2165492332617011,0.1847999989986419,2214,0.0978757509381213,0.1648999899625778
2018-11-14 10:43:01,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-11-15 11:03:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-11-17 10:53:21,LAM,1.0,1.0,1.0,1.0,2228,0.0,1.0,0.0879999995231628,1.531999945640564,0.1586940772229507,0.1184000000357627,2228,0.1455405372576676,0.1096000000834465,0.0002999999851454,0.3574999868869781,0.0860022635481476,0.0515999980270862,221,0.0896312020750277,0.001300000003539,0.0617999993264675,0.7218999862670898,0.13241988067353,2228,0.0903208218745382,0.1026500016450882,0.0841000005602836,0.1398999989032745,0.7234999537467957,0.2190157549599556,0.1891999989748001,2228,0.0864649756742577,0.1762999892234802
2018-11-19 10:43:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-11-20 11:03:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-11-22 10:53:49,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-11-24 10:43:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-11-25 11:03:59,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-11-27 10:54:01,LAM,1.0,1.0,1.0,1.0,242,0.0,1.0,0.0999999940395355,1.9431999921798704,0.5017884309626808,0.3291999995708465,242,0.4666117765416512,0.1087999939918518,0.0023999998811632,0.4766999781131744,0.1591048394480059,0.1403999924659729,124,0.1125087477270892,0.0137999998405575,0.0810000002384185,0.7829999923706055,0.3270962612688048,242,0.2292989545452735,0.2920500040054321,0.0911999940872192,0.1482999920845031,0.7598999738693237,0.3953904711510524,0.396699994802475,242,0.2050379651648885,0.1727000027894973
2018-11-29 10:43:59,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-11-30 11:04:11,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-12-02 10:54:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-12-04 10:44:11,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-12-05 11:04:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-12-07 10:54:21,LAM,1.0,1.0,1.0,1.0,269,0.0,1.0,0.0983999967575073,1.375999927520752,0.3015018448953735,0.2415999919176101,269,0.2341309920315508,0.1151999980211258,0.00179999996908,0.3554999828338623,0.072146429334368,0.0467499978840351,140,0.0725349177461315,0.011799999512732,0.0834999978542327,0.7229999899864197,0.2575929209202195,269,0.1470107600659105,0.234499990940094,0.1098999977111816,0.1636999994516372,0.7411999702453613,0.3403505233140683,0.3262999951839447,269,0.1359752135049501,0.1701999902725219
2018-12-09 10:44:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-12-10 11:04:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-12-12 10:54:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-12-14 10:44:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-12-15 11:04:49,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-12-17 10:54:41,LAM,1.0,1.0,1.0,1.0,7,0.0,1.0,0.4415999948978424,0.6943999528884888,0.542628560747419,0.5151999592781067,7,0.0774362977769021,0.4415999948978424,0.0945999994874,0.1756999939680099,0.1324571456227983,0.1383000016212463,7,0.0287721517204637,0.0945999994874,0.3989999890327453,0.5221999883651733,0.4544571467808315,7,0.038385410401478,0.4502999782562256,0.3989999890327453,0.4594999849796295,0.553600013256073,0.5046285901750837,0.5076999664306641,7,0.0300969753631188,0.4594999849796295
2018-12-19 10:44:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-12-20 11:04:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-12-22 10:54:49,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-12-24 10:44:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-12-25 11:04:49,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-12-27 10:54:41,LAM,1.0,1.0,1.0,1.0,75,0.0,1.0,0.1759999990463256,1.3015999794006348,0.5888746134440104,0.5295999646186829,75,0.2818114647310403,0.371999979019165,0.0110999997705221,0.2467999905347824,0.0956295711893431,0.0714000016450882,71,0.0632333669923669,0.0504999980330467,0.1581999957561493,0.7041999697685242,0.4290999857584635,75,0.1317748342622527,0.4089999794960022,0.1581999957561493,0.2565999925136566,0.6886000037193298,0.4853079732259114,0.4810999929904938,75,0.1016236130114351,0.2565999925136566
2018-12-29 10:44:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2018-12-30 11:04:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-01-01 10:54:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-01-03 10:44:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-01-04 11:04:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-01-06 10:54:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-01-08 10:44:29,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-01-09 11:04:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-01-11 10:54:19,LAM,1.0,1.0,1.0,1.0,109,0.0,1.0,0.1143999993801117,1.3207999467849731,0.4225247234379479,0.3127999901771545,109,0.2993995497660106,0.1159999966621398,0.000499999965541,0.3131999969482422,0.1013987125494541,0.0802499949932098,78,0.0872569067123349,0.0241999998688697,0.1039999946951866,0.6926999688148499,0.3330156168806443,109,0.1627103167001232,0.2949999868869781,0.3412999808788299,0.1841999888420105,0.675000011920929,0.4028880618034153,0.3815999925136566,109,0.1344474916378544,0.2566999793052673
2019-01-13 10:44:11,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-01-14 11:04:19,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-01-16 10:54:01,LAM,1.0,1.0,1.0,1.0,71,0.0,1.0,0.120799995958805,0.6087999939918518,0.2832337768984512,0.2567999958992004,71,0.1177717945643673,0.1687999963760376,0.0003999999898951,0.124899998307228,0.052907315696158,0.0497999973595142,41,0.0376566017144481,0.0274000000208616,0.1103999987244606,0.4720000028610229,0.2608704096834424,71,0.0917901516113548,0.2458999902009964,0.1103999987244606,0.1889999955892563,0.5249999761581421,0.3493985995440415,0.3422999978065491,71,0.0814969244458773,0.3837999999523163
2019-01-18 10:43:59,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-01-19 11:04:01,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-01-21 10:53:49,LAM,1025.0,1025.0,1025.0,1025.0,2,0.0,1025.0,0.4503999948501587,0.764799952507019,0.6075999736785889,0.6075999736785889,2,0.1571999788284301,0.4503999948501587,0.009800000116229,0.0414999984204769,0.0256499983370304,0.0256499983370304,2,0.0158499991521239,0.009800000116229,0.1763999909162521,0.1823000013828277,0.1793499886989593,2,0.0029500052332972,0.1793499886989593,0.1763999909162521,0.1356000006198883,0.1933999955654144,0.1644999980926513,0.1644999980926513,2,0.028899997472763,0.1356000006198883
2019-01-23 10:43:31,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-01-24 11:03:39,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-01-26 10:53:21,LAM,1025.0,4097.0,2442.846153846154,1025.0,26,1531.4488788853037,1025.0,0.117599993944168,0.2039999961853027,0.1424615383148193,0.138399988412857,26,0.0208601769630299,0.1271999925374984,0.0066999997943639,0.012699999846518,0.0100333330531915,0.0106999995186924,3,0.0024944382518755,0.0066999997943639,0.066500000655651,0.1451999992132187,0.0920807673380925,26,0.0238731089273469,0.0837000012397766,0.0942999944090843,0.1437000036239624,0.2159999907016754,0.1678730707902174,0.1598999947309494,26,0.0227746892479544,0.1437000036239624
2019-01-28 10:43:09,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-01-29 11:03:11,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-01-31 10:52:59,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-02-02 10:42:41,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
2019-02-03 11:02:49,LAM,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,
