system:index,lwnet_mean,p_mean,rin_mean,rli_mean,swnet_mean,ta_mean,vpd_mean,ws_mean,.geo
2021-05-02_0,-40.21131944444444,975.2187109375001,137.86749999999998,338.3442013888889,112.98974537037037,12.938062922159853,4.859616976070975,4.148374017603156,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-03_0,-69.37307870370371,986.5000276692708,227.72944444444443,297.24656250000004,186.48717592592595,10.297987874348982,5.2517457454677565,2.008491196438424,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-04_0,-91.35212962962963,979.1625927734375,295.0283796296297,282.4586458333334,241.3914351851852,12.515870666503929,6.695361511091501,4.003688849252064,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-05_0,-60.959004629629625,973.4772656250001,216.354375,311.2708680555556,176.8379166666667,11.519587453206404,4.853126779783613,2.9385896119333594,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-06_0,-42.03321759259259,979.3028434244794,155.06664351851853,316.00615740740744,126.62611111111111,8.782608922322614,3.2270809730565357,3.749259996069881,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-07_0,-51.146342592592596,977.8142789713542,108.35268518518518,309.7393171296296,88.4281712962963,9.557919438680036,2.289054299440385,2.0813301598686254,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-08_0,-91.55833333333332,987.3505175781252,270.8161805555556,272.07797453703705,220.79912037037033,9.638847605387392,5.857491253051457,2.2666207938404286,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-09_0,-91.14018518518519,984.7469401041667,306.8690046296296,291.3230671296296,249.97201388888888,14.341062164306663,8.289092986055378,4.3390924094278525,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-10_0,-87.7713888888889,979.7327180989582,304.8326388888889,313.54172453703694,248.0961342592593,18.269056574503605,10.500331199784455,4.722350764528255,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-11_0,-86.20863425925927,976.5966894531251,299.618287037037,319.7165393518518,243.6247222222223,19.052813466389996,11.112711106851549,3.9491526165997395,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-12_0,-33.884074074074086,973.0750260416667,157.51958333333334,358.3217013888889,127.96164351851853,15.262867863973005,3.4108690636210395,1.3648470671535309,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-13_0,-27.291932870370374,970.4530647786461,83.56733796296295,349.00527777777774,67.8533101851852,12.523040390014671,2.8185910515388186,1.8427896576981742,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-14_0,-55.546574074074066,974.5357307942709,192.5935648148148,326.9473263888888,156.20870370370372,13.37674229939781,5.001134831103553,1.414599917762802,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-15_0,-53.36068287037036,975.4298763020835,188.55750000000003,329.29968750000006,152.78337962962965,13.470946884155296,2.9742745758059868,1.918111398269428,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-16_0,-55.845034722222216,973.4137060546874,228.79083333333338,332.4464351851853,185.39631944444452,14.215397135416689,4.7840101850031695,1.9622196870615687,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-17_0,-41.341504629629625,972.1841748046876,106.1718287037037,331.56428240740746,86.06129629629629,12.376147206624372,3.3353472120853502,3.1622967885272364,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-18_0,-80.04118055555558,978.4077311197917,274.03300925925925,297.7761458333334,222.12550925925925,13.079489008585634,5.610746011211528,2.9956592933068316,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-19_0,-39.554340277777776,979.2057405598958,121.32287037037038,328.1435185185184,98.34844907407404,11.279250717163109,3.3408440563078803,3.491058222793836,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-20_0,-67.22829861111111,983.3877897135417,230.66259259259255,305.1864004629629,187.05476851851856,12.134895579020204,4.809454140269094,4.7226839542441486,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-21_0,-79.12141203703705,981.0497981770832,289.48217592592596,302.42298611111113,234.72201388888888,14.118281300862654,7.51749427080052,3.7136841174314363,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-22_0,-36.25025462962963,978.8175797526043,54.617685185185195,332.42760416666664,44.31078703703704,11.559255218505882,2.5694674547441583,1.5973167029688018,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-23_0,-39.79009259259259,983.0793782552083,112.64129629629629,326.02978009259255,91.37793981481484,10.714774703979515,2.183586664880155,2.076249619977688,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-24_0,-38.62835648148148,985.7008219401042,135.08967592592595,327.8177430555556,109.54129629629627,10.985517756144228,2.1374374089025365,2.6201756147195328,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-25_0,-34.478310185185194,984.4849544270833,95.45361111111113,335.97200231481474,77.45097222222223,11.455147043863954,3.2903366303969768,2.249810169114743,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-26_0,-95.02923611111112,985.3559326171876,327.0310648148148,279.97927083333326,265.32782407407404,12.147283172607445,5.757996653767351,2.7876542616513404,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-27_0,-48.2613425925926,983.8827034505207,204.45995370370375,331.2115624999999,165.84405092592596,12.72269210815432,3.671465612744351,2.342746995730128,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-28_0,-58.52687499999999,986.1970735677081,214.76250000000002,319.1767824074074,174.25456018518517,13.249648030598982,5.3179672965342,3.170866944501395,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-29_0,-62.779537037037045,986.8296126302084,257.2942592592593,318.6243981481482,208.82749999999996,13.438871002197288,5.662938742754837,3.2022762166443783,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-30_0,-76.57041666666666,987.6512516276044,268.89037037037036,298.8594097222222,218.25655092592595,12.303353246053083,4.404576663261779,4.1607522986548,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-05-31_0,-81.16965277777778,986.4345214843748,273.2347222222222,297.94231481481484,221.81108796296292,13.37254931132001,6.310380030295307,3.8330209690419585,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-01_0,-73.3779861111111,985.1651871744793,247.7606481481481,306.4348032407408,201.16930555555552,14.01069030761721,7.447511217092987,2.56959994268179,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-02_0,-77.47710648148148,986.7950260416668,288.34037037037035,310.99312499999996,234.15168981481483,15.136296208699568,7.760131192797316,2.2615522213255823,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-03_0,-69.94743055555556,990.0413102213543,263.0369907407407,328.3629513888889,213.59356481481484,16.906927363077823,7.737084572891438,1.6808753787013204,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-04_0,-69.39064814814813,989.6342675781249,269.6624074074074,335.806875,219.00574074074066,18.657622273763042,9.100236770165262,2.724349194131848,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-05_0,-64.38094907407407,985.036640625,276.23134259259257,354.2579166666667,224.34828703703704,20.110947545369488,8.001771272944378,1.8024929716335973,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-06_0,-40.6367824074074,984.4823014322916,165.78449074074075,365.50311342592596,134.63291666666666,18.259491856892925,3.8703488936981363,2.339604683608679,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-07_0,-67.5218287037037,985.0054785156252,275.10402777777773,345.66405092592595,223.5297685185185,19.463737106323265,8.00050265663746,1.5276636405164374,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-08_0,-70.00224537037036,984.7930029296875,275.4223148148148,342.36033564814824,223.80875000000003,20.18514277140302,11.160893169735091,2.5711816740693343,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-09_0,-72.34849537037037,984.4042903645833,306.8809722222223,346.6864699074074,249.38962962962964,21.390227254231792,12.2019873994357,3.618511402899591,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-10_0,-73.58863425925928,984.6003352864583,300.62416666666667,345.3818171296296,244.32631944444438,21.072939809163433,12.861728489374896,3.713556302200667,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-11_0,-67.15187500000002,984.0116813151039,266.12375000000003,347.97972222222216,216.30099537037037,19.931761042277042,8.793859476430368,2.851052687203188,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-12_0,-61.67412037037036,983.1543831380208,259.41875000000005,360.62527777777774,210.88872685185183,21.19782409667971,8.998174470766429,2.1480364408625943,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-13_0,-80.45462962962964,987.2401464843751,297.70374999999996,324.86768518518517,242.047962962963,17.90245335896812,10.01702108015897,5.195129320773636,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-14_0,-94.97997685185184,988.2239078776042,316.40875000000005,300.9959490740741,257.3446990740741,16.44377733866376,10.054052684043315,3.632911129307358,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-15_0,-89.23131944444447,985.325250651042,328.3130555555556,323.0352083333333,267.01643518518523,19.505797958374046,12.521028506291179,1.6196619392276015,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-16_0,-83.7698611111111,983.9149755859376,328.81259259259264,344.400462962963,267.5122685185185,21.99464378356936,13.909755985529273,1.9048721146133598,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-17_0,-75.67851851851852,984.4756070963541,287.1619907407407,353.89137731481486,210.75842592596862,22.867543156941753,14.02656175044001,2.2238776186554965,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-18_0,-72.85261574074076,983.7736637369793,287.2843055555556,362.6130092592592,233.88793981481487,24.062154388427757,14.933932410913703,2.334500748898996,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-19_0,-65.98152777777779,981.6742545572919,279.05726851851847,380.8713078703704,227.25629629629626,25.125389989217144,13.987819255087858,1.2537356092260763,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-20_0,-61.125,978.3664729817709,271.39462962962966,388.8979976851853,221.11087962962964,25.605715688069683,13.204854367978013,2.4801139448620986,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-21_0,-69.01393518518519,974.2397672526043,282.1456018518519,385.2721643518519,229.94245370370368,25.5330266316732,12.200469695970307,1.8047110862196443,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-22_0,-73.05932870370371,976.0702571614584,286.8028703703704,377.5372222222223,233.78706018518517,25.315703328450542,12.927461057010097,1.6135286138573781,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-23_0,-73.83307870370369,981.813308919271,295.8436111111111,376.6073958333333,241.2684953703704,25.076359685262066,12.246602960332298,2.535999960405366,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-24_0,-74.58048611111111,980.899578450521,288.93680555555557,384.4986458333333,235.72384259259255,26.791314697265648,16.221807264758322,2.386410561903334,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-25_0,-71.94564814814815,982.0789274088542,260.3072222222222,362.9789930555555,212.40884259259258,21.967539723714214,10.063749463236777,2.9889166635517497,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-26_0,-80.22946759259258,983.7259619140623,281.95458333333335,351.03174768518517,230.15571759259265,21.95976092020673,12.400129696876057,2.8505130944686297,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-27_0,-77.71680555555555,983.2705354817708,281.700324074074,363.6222337962963,230.05256944444443,22.94658749898277,12.09276280558909,1.337898259628034,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-28_0,-81.39824074074075,981.7871337890624,311.6098148148148,373.2125578703704,254.5789583333333,25.668902333577496,16.5292322190977,2.103878506975138,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-29_0,-88.7105324074074,976.6102343749998,307.03180555555554,375.6336574074075,250.92743055555556,27.361233011881534,21.36778240966568,2.4931444426748275,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-06-30_0,-81.2744212962963,977.5081542968747,264.9951388888889,361.62690972222214,216.59219907407405,22.579730606079124,13.890143237825356,2.716773620860151,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-01_0,-74.93789351851852,980.6841813151041,270.18560185185186,346.4504050925926,220.94317129629624,19.880421574910503,11.65386932655989,2.6740177399924625,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-02_0,-56.18277777777777,982.5678157552082,148.31268518518516,353.89100694444454,121.3099537037037,18.509749984741234,9.10615050706302,3.3806584188645172,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-03_0,-72.12480324074073,982.0011002604166,250.8003703703704,354.4355208333332,205.22641203703708,21.014741516113304,12.565320964403819,2.3004308429149005,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-04_0,-57.83371527777778,978.772833658854,207.0475,372.6308217592593,169.48002314814818,21.235053634643577,10.414312900914545,1.5285586547258028,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-05_0,-53.38706018518517,978.9145296223957,190.89314814814819,372.16556712962955,156.2955324074074,21.31482785542808,9.893254426868664,1.7763582979257937,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-06_0,-85.0667476851852,979.9014371744793,324.29298611111113,361.775763888889,265.6835648148149,24.47355931599937,14.956422702497042,3.013398272708772,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-07_0,-79.67562499999998,981.5258756510419,299.36081018518513,383.14642361111106,245.33064814814816,26.324740346272808,16.365647647477697,1.9386670932040924,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-08_0,-76.71840277777778,983.2997819010415,303.9452314814815,391.0071296296296,249.18879629629635,27.645370737711612,19.23743261405756,2.556166540403192,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-09_0,-65.11575231481483,983.0344547526041,215.28722222222223,378.5088657407407,176.5746296296296,23.324914550781273,11.712700807948574,2.977410484882732,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-10_0,-87.76119212962963,984.5260074869792,298.01675925925923,352.08797453703704,244.5038657407408,22.78080266316734,15.224996370984236,2.76629972241509,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-11_0,-31.29574074074074,981.9259602864585,107.99569444444444,385.76078703703706,88.65770833333333,20.16175231933596,6.205651566138315,2.574736337162921,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-12_0,-55.83531250000001,980.2444075520834,233.2490740740741,371.8143287037037,191.52518518518517,21.451027806599956,8.568300022163964,2.161811032779585,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-13_0,-74.45567129629629,975.4041243489586,317.02990740740745,372.53753472222223,260.36777777777775,25.946231460571312,15.668617035853204,3.345318137060223,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-14_0,-55.25658564814815,976.4834049479164,205.72303240740746,378.03516203703697,169.00958333333332,22.48046518961591,7.995926239121098,2.4954583897723293,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-15_0,-70.4313888888889,979.464970703125,233.05166666666665,356.1151851851852,191.47231481481478,21.070364888509136,10.098698187336355,1.4070010440921064,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-16_0,-70.33427083333332,980.5656852213542,279.1685185185185,361.88560185185173,229.40895833333335,22.961492792765323,13.678056812754148,3.7901450038421767,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-17_0,-27.315162037037044,979.1672770182294,67.13493055555556,391.2166550925926,55.16787037037037,20.49315478007001,2.992541877913181,4.141630969467715,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-18_0,-42.06571759259258,979.4544368489587,183.91476851851849,383.83643518518517,151.1908333333333,21.70075441996259,4.950392461677013,5.186937777393123,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-19_0,-72.29184027777778,980.4997379557291,285.23601851851856,356.7557870370371,234.505,22.307635879516624,10.528128424134021,5.615377812241057,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-20_0,-77.73604166666668,983.3446012369792,280.9104398148148,341.34434027777775,230.92969907407414,20.13019777933759,9.561363887269122,3.932443421878825,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-21_0,-91.02712962962964,987.5531445312499,309.78657407407405,322.6350694444444,254.69842592592593,19.40003102620445,10.974798237595225,2.992576044945031,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-22_0,-83.19734953703706,986.9873209635417,301.9850925925926,334.667986111111,248.2941203703704,19.986688232421898,10.687884640529376,2.068692379904743,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-23_0,-70.52530092592592,983.7823095703128,253.5329398148148,356.26741898148157,208.47761574074073,21.347334798177105,11.271363013921471,0.9332493986234539,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-24_0,-62.9911574074074,980.257879231771,256.21965277777775,367.64721064814813,210.70358796296296,22.627923583984398,11.863231776432379,3.0134669314093148,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-25_0,-65.84760416666667,977.3112190755206,276.8716898148148,377.27862268518516,227.7126388888889,24.483963902791363,12.106168282292515,2.6737437954589436,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-26_0,-74.63886574074074,979.0920670572915,272.5491435185185,370.86525462962965,224.18326388888894,24.548881785074894,12.646104815507696,2.734734418719651,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-27_0,-72.69069444444445,981.258924153646,260.75557870370375,374.7704166666668,214.50252314814813,24.793936665852886,12.591936916172562,2.7163767259428084,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-28_0,-72.3160185185185,978.9838053385415,279.5158564814815,382.9694097222222,229.94349537037033,26.330913798014347,16.82812076161986,3.648272366249556,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-29_0,-79.28250000000001,981.3446419270832,283.8830787037037,367.14575231481484,233.55476851851856,24.09769147237144,14.303617339260414,1.6149987362311489,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-30_0,-64.63998842592595,978.0386767578125,261.42113425925925,385.736388888889,215.0945833333333,24.9383795420329,12.62137951954503,1.3467909178925257,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-07-31_0,-54.26101851851851,976.5895084635416,234.68895833333332,388.21958333333333,193.11347222222216,23.524953460693382,9.584620948383003,1.2746868370021949,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-01_0,-39.46061342592593,973.5989469401044,153.8107175925926,384.36975694444453,126.55000000000003,20.86807022094729,6.180391090648541,2.8356049179038365,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-02_0,-64.19899305555555,980.6455452473957,227.03206018518526,355.40472222222223,186.82824074074077,19.715975697835308,9.089632870495436,1.4236600742587244,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-03_0,-64.62372685185186,981.8526416015624,231.29319444444442,356.25855324074087,190.34803240740743,20.058083470662456,7.804758207044059,1.5039754537179666,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-04_0,-48.65307870370372,980.1911653645831,193.0486805555556,373.3071643518518,158.84819444444443,20.29813092549644,7.910575916226772,1.6298399355844726,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-05_0,-40.098310185185184,973.5638151041666,94.19118055555556,362.1780439814815,77.53194444444443,17.54065602620445,3.8364493842362197,2.9637938062783937,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-06_0,-67.64763888888889,975.234558919271,217.35270833333334,343.5242013888889,178.9153009259259,18.98826433817548,7.433255594885266,1.571103998777632,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-07_0,-65.49136574074072,975.9477018229164,260.4388888888889,362.4410416666667,214.40409722222225,22.47097740173342,10.62702520389843,3.2832242108051783,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-08_0,-49.198055555555534,980.6716927083335,162.62782407407408,373.314212962963,133.86060185185184,20.666517512003605,8.098592080617374,2.207861071756103,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-09_0,-70.46313657407408,986.2790983072915,255.27282407407407,355.699386574074,210.18261574074077,20.993426259358746,9.436009600844336,1.762376700708104,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-10_0,-76.65737268518517,985.1140397135415,276.4882638888889,358.7707291666666,227.69439814814814,22.62827580769859,10.586409856957454,1.5978384748239334,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-11_0,-62.2887037037037,985.6848535156247,228.84087962962963,371.32491898148146,188.44657407407405,22.9267459869385,10.609203671138184,1.906092766923947,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-12_0,-59.89803240740741,988.0183349609374,223.66988425925922,376.99053240740744,184.22613425925923,22.80057805379234,9.108885445943118,1.476739482966111,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-13_0,-65.12370370370371,988.4159440104164,221.5575,380.2966898148148,182.48875,24.718571599324566,10.75159335057768,0.9448174903979663,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-14_0,-60.36693287037039,986.98,225.98532407407404,391.0347569444445,186.1545601851852,25.36341756184898,10.737243613582324,1.1435893482218564,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-15_0,-62.08908564814815,981.8447932942707,228.79090277777777,392.11678240740747,188.4735648148148,25.339578247070335,9.719719665808109,1.2667964397545275,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-16_0,-62.966874999999995,977.5563997395834,224.19143518518524,382.3143402777778,184.79571759259258,23.95159238179527,10.163466275273574,2.4209396053979586,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-17_0,-62.83387731481482,982.2611767578127,201.02270833333333,341.17091435185193,165.8223148148148,17.64683812459312,8.083456646958187,3.4246642164701133,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-18_0,-61.76912037037036,983.981796875,196.3295601851852,344.18559027777786,162.03891203703702,17.508547083536808,7.658540512718505,1.6114647425119883,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-19_0,-58.09501157407406,983.1710888671879,182.27844907407413,353.58637731481485,150.52020833333333,19.017702992757183,8.147612805634425,1.17252241219169,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-20_0,-53.269432870370366,983.9292822265628,191.86657407407404,369.84648148148153,158.5282175925926,20.8793343861898,9.43798758797699,1.4058111869922494,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-21_0,-63.49038194444444,986.0311507161458,202.58546296296296,361.5845138888888,167.515625,21.153129831949894,8.438322517353553,1.0891483203251953,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-22_0,-62.58615740740742,983.6158496093752,221.73773148148155,366.63918981481487,183.45328703703703,22.53334770202639,10.345435786771509,1.3705917346084087,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-23_0,-47.93526620370371,983.8220638020833,146.2714351851852,363.51266203703705,121.07412037037035,18.866419728597027,6.191171954975463,2.1030731126901636,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-24_0,-57.21552083333332,985.0951708984376,168.43284722222222,344.33359953703706,139.51157407407408,16.968434270223003,5.384405167005128,3.8035036312754116,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-25_0,-77.93512731481482,985.063125,221.10446759259253,315.2797685185185,183.26372685185186,15.408961232503279,7.1274897842042675,3.4569617713292207,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-26_0,-61.205034722222216,978.0954833984375,165.04569444444445,332.12353009259255,136.87708333333333,15.562785085042341,4.993262326715501,1.4722283273938794,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-27_0,-66.21880787037037,979.55064453125,162.86905092592593,321.85196759259264,135.1443287037037,14.184966659545921,3.5664545223254187,1.3207876994956984,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-28_0,-55.30812500000001,981.3871663411456,177.78842592592594,333.0508796296296,147.6509027777778,14.414835866292341,3.848368321647785,1.4537500632037264,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-29_0,-61.35476851851851,979.7481852213541,193.03756944444444,329.1047337962962,160.41703703703703,15.193975702921572,5.353977611607451,3.4447154321551885,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-30_0,-68.43502314814815,980.1930517578124,181.07120370370373,323.5686689814815,150.52476851851853,15.298604583740257,5.7106780923965,1.6864972604478075,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-08-31_0,-53.59738425925926,983.0538330078126,132.46416666666664,337.47643518518515,110.19379629629628,15.702315266927107,4.480606425645692,2.6694776793685855,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-01_0,-59.01363425925925,988.286826171875,153.42585648148153,335.8514236111111,127.74099537037038,16.74691734313967,7.548234721054704,4.601597538635415,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
2021-09-02_0,-69.31703703703705,991.2484895833331,198.5336574074074,329.84324074074067,165.3703240740741,16.907046254475933,7.035323545639908,3.0876803593798243,"{""type"":""Point"",""coordinates"":[16.56616002413052,47.38003722901927]}"
